Credit memo has not been canceled.,Novčani zapis nije otkazan.,module,Magento_Sales
New Memo for #%1,Novi zapis za broj #%1,module,Magento_Sales
New Memo,Novi zapis za broj #%1,module,Magento_Sales
The credit memo's total must be positive.,Novčani zapis mora biti pozitivan.,module,Magento_Sales
Cannot create online refund for Refund to Store Credit.,Ne možete kreirati online povrat za povrat virtualnog novca.,module,Magento_Sales
You created the credit memo.,Kreirali ste novčani zapisnik.,module,Magento_Sales
We can't save the credit memo right now.,Ne možemo spremiti novčani zapisnik.,module,Magento_Sales
We can't update the item's quantity right now.,Ne možemo ažurirati količinu proizvoda.,module,Magento_Sales
View Memo for #%1,Pogledajte zapisnik za #%1,module,Magento_Sales
View Memo,Pregledajte zapisnik,module,Magento_Sales
You voided the credit memo.,Poništili ste novčani zapisnik.,module,Magento_Sales
We can't void the credit memo.,Ne možemo poništiti novčani zapisnik.,module,Magento_Sales
The order no longer exists.,Redoslijed više ne postoji.,module,Magento_Sales
We can't create credit memo for the order.,Ne možemo kreirati novčani zapisnik za narudžbu.,module,Magento_Sales
Edit Order,Uredite narudžbu,module,Magento_Sales
You sent the order email.,Poslali ste e-mail narudžbe.,module,Magento_Sales
We can't send the email order right now.,Ne možemo poslati e-mail narudžbu.,module,Magento_Sales
You have not put the order on hold.,Niste postavili narudžbu na čekanje.,module,Magento_Sales
You put the order on hold.,Postavili ste narudžbu na čekanje.,module,Magento_Sales
You canceled the invoice.,Otkazali ste račun.,module,Magento_Sales
Invoice canceling error,Pogreška otkazivanja računa,module,Magento_Sales
The invoice has been captured.,Račun je usvojen.,module,Magento_Sales
The order does not allow an invoice to be created.,Narudžba ne dopušta kreiranje računa.,module,Magento_Sales
You can't create an invoice without products.,Ne možete kreirati račun bez proizvoda.,module,Magento_Sales
New Invoice,Novi račun,module,Magento_Sales
We can't save the invoice right now.,Ne možemo spremiti račun.,module,Magento_Sales
The invoice and the shipment  have been created. The shipping label cannot be created now.,Kreirani su račun i pošiljka. Oznaka dostave ne može biti kreirana.,module,Magento_Sales
You created the invoice and shipment.,Kreirali ste račun i pošiljku.,module,Magento_Sales
The invoice has been created.,Kreiran je račun.,module,Magento_Sales
We can't send the invoice email right now.,Ne možemo poslati e-mail računa.,module,Magento_Sales
We can't send the shipment right now.,Ne možemo poslati pošiljku.,module,Magento_Sales
Cannot update item quantity.,Nemoguće ažurirati količinu proizvoda.,module,Magento_Sales
The invoice has been voided.,Račun je poništen.,module,Magento_Sales
Invoice voiding error,Pogreška poništavanja računa,module,Magento_Sales
%1 order(s) cannot be canceled.,%1 narudžba/e ne može biti otkazana.,module,Magento_Sales
You cannot cancel the order(s).,Ne možete otkazati narudžbu/e.,module,Magento_Sales
We canceled %1 order(s).,Otkazali smo %1 narudžbu/e.,module,Magento_Sales
%1 order(s) were not put on hold.,%1 narudžba/e nisu postavljene na čekanje.,module,Magento_Sales
No order(s) were put on hold.,Nijedna narudžba/e nije postavljena na čekanje.,module,Magento_Sales
You have put %1 order(s) on hold.,Postavili ste %1 narudžbu/e na čekanje.,module,Magento_Sales
%1 order(s) were not released from on hold status.,%1 narudžba/e nije otpuštena od statusa na čekanju.,module,Magento_Sales
No order(s) were released from on hold status.,Nijedna narudžba/e nije otpuštena od statusa na čekanju.,module,Magento_Sales
%1 order(s) have been released from on hold status.,%1 nije otpuštena od statusa na čekanju.,module,Magento_Sales
There are no printable documents related to selected orders.,Nema ispisa dokumenata  povezanih s odabranim narudžbama.,module,Magento_Sales
The payment has been accepted.,Plaćanje je prihvaćeno.,module,Magento_Sales
The payment has been denied.,Plaćanje je odbijeno.,module,Magento_Sales
Transaction has been approved.,Transakcija je odobrena.,module,Magento_Sales
Transaction has been voided/declined.,Transakcija je poništena/odbijena.,module,Magento_Sales
There is no update for the transaction.,Nema ažuriranja za transakciju.,module,Magento_Sales
We can't update the payment right now.,Ne možemo ažurirati plaćanje.,module,Magento_Sales
You assigned the order status.,Dodijelili ste status narudžbe.,module,Magento_Sales
Something went wrong while assigning the order status.,Došlo je do pogreške prilikom dodijeljivana statusa narudžbi.,module,Magento_Sales
We can't find this order status.,Ne možemo pronaći status narudžbe.,module,Magento_Sales
Create New Order Status,Kreirajte novi status narudžbe,module,Magento_Sales
We found another order status with the same order status code.,Pronašli smo drugi status narudžbe sa istim kodom statusa narudžbe.,module,Magento_Sales
You saved the order status.,Spremili ste status narudžbe.,module,Magento_Sales
We can't add the order status right now.,Ne možemo dodati status narudžbe.,module,Magento_Sales
You have unassigned the order status.,Poništili ste status narudžbe.,module,Magento_Sales
Something went wrong while unassigning the order.,Došlo je do pogreške prilikom poništavanja narudžbe.,module,Magento_Sales
Can't unhold order.,Narudžbu je nemoguće makniti s čekanja.,module,Magento_Sales
You released the order from holding status.,Otpustili ste narudžbu sa statusa čekanja.,module,Magento_Sales
The order was not on hold.,Narudžba nije bila na čekanju.,module,Magento_Sales
Exception occurred during order load,Iznimka se dogodila tijekom opterećenja narudžbe,module,Magento_Sales
Something went wrong while saving the gift message.,Došlo je do pogreške prilikom spremanja poklon poruke.,module,Magento_Sales
You saved the gift card message.,Spremili ste poruku poklon kartice.,module,Magento_Sales
The payment has been voided.,Poništeno je plaćanje.,module,Magento_Sales
We can't void the payment right now.,Ne možemo poništiti plaćanje.,module,Magento_Sales
Please correct the transaction ID and try again.,Ispravite ID transakcije i pokušajte ponovno.,module,Magento_Sales
The transaction details have been updated.,Detalji transakcije su ažurirani.,module,Magento_Sales
We can't update the transaction details.,Ne možemo ažurirati detalje transakcije.,module,Magento_Sales
Orders and Returns,Narudžbe i povrati,module,Magento_Sales
You entered incorrect data. Please try again.,Unijeli ste pogrešne podateke. Molimo pokušajte ponovno.,module,Magento_Sales
Home,Početna,module,Magento_Sales
Go to Home Page,Idite na početnu stranicu,module,Magento_Sales
We can't find this wish list.,Ne možemo pronaći ovu listu želja.,module,Magento_Sales
"We could not add a product to cart by the ID ""%1"".","Ne možemo dodati proizvod u košaricu  od ID-a ""%1"".",module,Magento_Sales
There is an error in one of the option rows.,Došlo je do pogreške u jednoj od mogućnosti redova.,module,Magento_Sales
Shipping Address:,Adresa dostave:,module,Magento_Sales
Billing Address:,Adresa naplate:,module,Magento_Sales
Please specify order items.,Navedite proizvode narudžbe.,module,Magento_Sales
Please specify a shipping method.,Navedite način dostave.,module,Magento_Sales
Please specify a payment method.,Navedite način plaćanja.,module,Magento_Sales
This payment method is not available.,Način plaćanja nije dostupan.,module,Magento_Sales
Validation is failed.,Provjera nije uspjela.,module,Magento_Sales
You did not email your customer. Please check your email settings.,Niste poslali e-mail svom korisniku. Provjerite Vaše postavke e-maila.,module,Magento_Sales
-- Please Select --,-- Molimo odaberite --,module,Magento_Sales
"Path ""%1"" is not part of allowed directory ""%2""","Putanja ""%1"" nije dio od dopuštenog direktorija ""%2""",module,Magento_Sales
Identifying Fields required,Obavezna polja identifikacije,module,Magento_Sales
Id required,Id obavezan,module,Magento_Sales
A hold action is not available.,Radnja zadržavanja nije dostupna.,module,Magento_Sales
You cannot remove the hold.,Ne možete ukloniti zadržavanje.,module,Magento_Sales
We cannot cancel this order.,Ne možemo otkazati ovu narudžbu.,module,Magento_Sales
Guest,Gost,module,Magento_Sales
Please enter the first name.,Unesite ime.,module,Magento_Sales
Please enter the last name.,Unesite prezime.,module,Magento_Sales
Please enter the street.,Unesite ulicu.,module,Magento_Sales
Please enter the city.,Unesite grad.,module,Magento_Sales
Please enter the phone number.,Unesite telefonski broj.,module,Magento_Sales
Please enter the zip/postal code.,Unesite poštanski broj.,module,Magento_Sales
Please enter the country.,Unesite državu.,module,Magento_Sales
Please enter the state/province.,Unesite županiju.,module,Magento_Sales
Requested entity doesn't exist,Zatraženi subjekt ne postoji,module,Magento_Sales
Could not delete order address,Nemoguće ukloniti adresu narudžbe,module,Magento_Sales
Could not save order address,Nemoguće spremiti adresu narudžbe,module,Magento_Sales
Pending,U tijeku,module,Magento_Sales
Refunded,Povrat,module,Magento_Sales
Canceled,Otkazano,module,Magento_Sales
Unknown State,Nepoznata županija,module,Magento_Sales
"We found an invalid quantity to refund item ""%1"".","Pronašli smo količinu koja nije valjana za povrat proizvoda ""%1"".",module,Magento_Sales
Maximum shipping amount allowed to refund is: %1,Ukupni dopušteni iznos poštarine za povrat je: %1,module,Magento_Sales
Could not delete credit memo,Nije moguće obrisati novčani zapis,module,Magento_Sales
Could not save credit memo,Nije moguće spremiti novčani zapis,module,Magento_Sales
This order already has associated customer account,Ova narudžba je već povezana s korisnikovim profilom,module,Magento_Sales
Paid,Plaćeno,module,Magento_Sales
We cannot register an existing invoice,Ne može registrirati postojeći račun,module,Magento_Sales
ID required,Zatraženi ID,module,Magento_Sales
Unknown Status,Nepoznat status,module,Magento_Sales
Ordered,Naručeno,module,Magento_Sales
Shipped,Isporučeno,module,Magento_Sales
Invoiced,Dostavljeni,module,Magento_Sales
Backordered,Narudžbe na čekanju,module,Magento_Sales
Returned,Vraćeno,module,Magento_Sales
Partial,Parcijalan,module,Magento_Sales
Mixed,Pomješano,module,Magento_Sales
Registered a Void notification.,Registrirana prazna obavjest.,module,Magento_Sales
"If the invoice was created offline, try creating an offline credit memo.","Račun je stvoren offline, pokušajte stvoriti novčani zapis izvan mreže.",module,Magento_Sales
We refunded %1 online.,Povratili smo %1 online.,module,Magento_Sales
We refunded %1 offline.,Povratili smo %1offline.,module,Magento_Sales
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %1. Transaction ID: ""%2"". Credit Memo has not been created. Please create offline Credit Memo.","IPN ""Povraćeno"". Povrat izdan od strane kupca. Registrirane obavjesti o povraćenom iznosu od %1. ID transakcije: ""%2"". Novčani zapis nije stvoren. Molimo stvorite novčani zapis offline.",module,Magento_Sales
The credit memo has been created automatically.,Novčani zapis je stvoren automatski.,module,Magento_Sales
Registered notification about refunded amount of %1.,Registrirane obavjesti o povratu iznosa od %1.,module,Magento_Sales
Canceled order online,Otkazana narudžba online.,module,Magento_Sales
Canceled order offline,Otkazana narudžba offline.,module,Magento_Sales
Approved the payment online.,Dopušteno plaćanje online.,module,Magento_Sales
There is no need to approve this payment.,Nema potrebe odobriti ovo plaćanje.,module,Magento_Sales
Denied the payment online,Odbijeno plaćanje online,module,Magento_Sales
Registered update about approved payment.,Registrirano ažuriranje o dozvoljenom plaćanju.,module,Magento_Sales
Registered update about denied payment.,Registrirano ažuriranje o odbijenom plaćanju.,module,Magento_Sales
There is no update for the payment.,Nema ažuriranja o plaćanju.,module,Magento_Sales
Voided authorization.,Poništena autorizacija.,module,Magento_Sales
Amount: %1.,Iznos: %1.,module,Magento_Sales
"Transaction ID: ""%1""","ID transakcije: ""%1""",module,Magento_Sales
The payment method you requested is not available.,Metoda isplate koju ste zatražili nije dostupna.,module,Magento_Sales
The payment disallows storing objects.,Plaćanje onemogućava spremanje objekata.,module,Magento_Sales
"The transaction ""%1"" cannot be captured yet.","Transakcija ""%1"" ne može još biti zabilježena.",module,Magento_Sales
We will authorize %1 after the payment is approved at the payment gateway.,Mi ćemo autorizirati %1 nakon što je isplata odobrena u payment gateway.,module,Magento_Sales
Order is suspended as its authorizing amount %1 is suspected to be fraudulent.,"Narudžba br. %1 je otkazana, postoji mogućnost da je u pitanju prevara.",module,Magento_Sales
Authorized amount of %1,Autorizirani iznos od %1,module,Magento_Sales
An amount of %1 will be captured after being approved at the payment gateway.,Iznos od %1 će biti zabilježen nakon što je odobren u payment gateway.,module,Magento_Sales
Captured amount of %1 online,Zabilježeni iznos od %1 online,module,Magento_Sales
The order amount of %1 is pending approval on the payment gateway.,Iznos narudžbe od %1 je u tijeku odobravanje u payment gateway.,module,Magento_Sales
Ordered amount of %1,Naručena količina %1,module,Magento_Sales
Registered notification about captured amount of %1.,Registrirana obavjest o zabilježenom iznosu je %1.,module,Magento_Sales
Order is suspended as its capture amount %1 is suspected to be fraudulent.,Narudžba je suspendirana kao zabilježeni iznos %1 za koji se smatra da je neistinit.,module,Magento_Sales
The parent transaction ID must have a transaction ID.,ID nad transakcije mora sadržavati ID transakcije.,module,Magento_Sales
Payment transactions disallow storing objects.,Transakcije isplate ne dopuštaju spremanje objekata.,module,Magento_Sales
"The transaction ""%1"" (%2) is already closed.","Transakcija ""%1"" (%2) je već zatvorena.",module,Magento_Sales
Set order for existing transactions not allowed,Set order for existing transactions not allowed,module,Magento_Sales
"At minimum, you need to set a payment ID.","Na minimumu, morate postaviti ID plaćanja.",module,Magento_Sales
Order,Narudžba,module,Magento_Sales
Authorization,Autorizacija,module,Magento_Sales
"We found an unsupported transaction type ""%1"".","Ponašli smo nepodržanu vrstu transakcije ""%1"".",module,Magento_Sales
Please set a proper payment and order id.,Molimo postavite valjani id plaćanja i narudžbe.,module,Magento_Sales
Please enter a Transaction ID.,Molimo unesite ID transakcije.,module,Magento_Sales
You can't do this without a transaction object.,Ne možete to učiniti bez objekta transakcije,module,Magento_Sales
Order #,Narudžba broj,module,Magento_Sales
Order Date:,Datum narudžbe:,module,Magento_Sales
Sold to:,Prodano za:,module,Magento_Sales
Ship to:,Poslano za:,module,Magento_Sales
Payment Method:,Metoda plaćanja:,module,Magento_Sales
Shipping Method:,Metoda slanja:,module,Magento_Sales
Total Shipping Charges,Ukupni troškovi slanja,module,Magento_Sales
Title,Naslov,module,Magento_Sales
Number,Broj,module,Magento_Sales
We found an invalid renderer model.,Pronašli smo nevažeći rederer model.,module,Magento_Sales
Please define the PDF object before using.,Molimo definirate PDF objekt prije korištenja.,module,Magento_Sales
"We don't recognize the draw line data. Please define the ""lines"" array.",Ne prepoznajemo nacrtane linije podataka. Molimo definirajte polja ''linije''.,module,Magento_Sales
Products,Proizvodi,module,Magento_Sales
Total (ex),Ukupno (ex),module,Magento_Sales
Qty,Količina,module,Magento_Sales
Tax,Porez,module,Magento_Sales
Total (inc),Ukupno (inc),module,Magento_Sales
Credit Memo #,Novčani zapisi broj,module,Magento_Sales
Invoice #,Račun broj,module,Magento_Sales
The order object is not specified.,Objekt narudžbe nije definiran.,module,Magento_Sales
The source object is not specified.,Objekt izvora nije definiran.,module,Magento_Sales
An item object is not specified.,Objekt proizvoda nije definiran.,module,Magento_Sales
A PDF object is not specified.,PDF objekt nije definiran.,module,Magento_Sales
A PDF page object is not specified.,PDF stranica objekta nije definirana.,module,Magento_Sales
Excl. Tax,S PDV-om,module,Magento_Sales
Incl. Tax,Bez PDV-a,module,Magento_Sales
Packing Slip #,Oznaka pošiljke,module,Magento_Sales
title,naslov,module,Magento_Sales
The PDF total model %1 must be or extend \Magento\Sales\Model\Order\Pdf\Total\DefaultTotal.,PDF ukupni model %1 mora biti ili proširiti \Magento\Sales\Model\Order\Pdf\Total\DefaultTotal.,module,Magento_Sales
We cannot register an existing shipment,Ne možemo registrirati postojeću pošiljku.,module,Magento_Sales
"We found an invalid quantity to ship for item ""%1"".","Količina koju smo pronašli za slanje proizvoda nije valjana ""%1"".",module,Magento_Sales
Parent shipment cannot be loaded for track object.,Nadređena pošiljka ne može biti učitana za praćenje objekta.,module,Magento_Sales
Please enter a tracking number.,Molimo unesite broj za praćenje.,module,Magento_Sales
Could not delete shipment,Nije moguće obrisati pošiljku,module,Magento_Sales
Could not save shipment,Nije moguće spremiti pošiljku,module,Magento_Sales
The last status can't be unassigned from its current state.,Zadnji status ne može biti dodjeljen za njegov trenutni status.,module,Magento_Sales
"Status can't be unassigned, because it is used by existing order(s).","Status ne može biti ne dodijeljen, zato što je korišten od strane postojećih narudžbe/i.",module,Magento_Sales
The total model should be extended from \Magento\Sales\Model\Order\Total\AbstractTotal.,Ukupni model bi trebao biti proširen od \Magento\Sales\Model\Order\Total\AbstractTotal.,module,Magento_Sales
We cannot determine the field name.,Ne možemo odrediti naziv polja.,module,Magento_Sales
City,Grad,module,Magento_Sales
Company,Tvrtka,module,Magento_Sales
Country,Država,module,Magento_Sales
Email,e-mail,module,Magento_Sales
First Name,Ime,module,Magento_Sales
Last Name,Prezime,module,Magento_Sales
State/Province,Županija,module,Magento_Sales
Street Address,Adresa ulice,module,Magento_Sales
Phone Number,Telefonski broj,module,Magento_Sales
Zip/Postal Code,Poštanski broj,module,Magento_Sales
We can't save the address:\n%1,Ne možemo spremiti adresu:\n%1,module,Magento_Sales
Cannot save comment:\n%1,Ne možemo spremiti komentar:\n%1,module,Magento_Sales
We don't have enough information to save the parent transaction ID.,Nemamo dovoljno podataka da spremimo nadređen ID transakcije.,module,Magento_Sales
We cannot create an empty shipment.,Ne možemo kreirati praznu pošiljku.,module,Magento_Sales
Cannot save track:\n%1,Ne moguće spremiti praćenje:\n%1,module,Magento_Sales
Cannot unassign status from state,Ne moguće poništivanje statusa,module,Magento_Sales
New Orders,Nove narudžbe,module,Magento_Sales
Order #%1 created at %2,Narudžba #%1 kreirano na %2,module,Magento_Sales
Details for %1 #%2,Detalji za %1 #%2,module,Magento_Sales
Notified Date: %1,Obaviješteni datum: %1,module,Magento_Sales
Comment: %1<br/>,Komentar: %1<br/>,module,Magento_Sales
Current Status: %1<br/>,Trenutni status: %1<br/>,module,Magento_Sales
Total: %1<br/>,Ukupno: %1<br/>,module,Magento_Sales
Order # %1 Notification(s),Narudžba # %1 obavijest/i,module,Magento_Sales
You can not cancel Credit Memo,Ne možete otkazati novčani podsjetnik,module,Magento_Sales
Could not cancel creditmemo,Nemoguće otkazati novčani podsjetnik,module,Magento_Sales
We cannot register an existing credit memo.,Ne možemo registrirati postojeći novčani podsjetnik.,module,Magento_Sales
The most money available to refund is %1.,Najviše novca na raspolaganju za povrat je %1.,module,Magento_Sales
"We found an invalid quantity to invoice item ""%1"".","Pronašli smo nevažeću količinu da računamo proizvod ""%1"".",module,Magento_Sales
"The Order State ""%1"" must not be set manually.","Stanje narudžbe ""%1"" ne mora se postaviti ručno.",module,Magento_Sales
VAT Request Identifier,Identifikator zahtjeva PDV-a.,module,Magento_Sales
VAT Request Date,Datum zatjeva PDV-a.,module,Magento_Sales
Pending Payment,Plaćanje na čekanju,module,Magento_Sales
Processing,Obrada,module,Magento_Sales
On Hold,Na čekanju,module,Magento_Sales
Complete,Potpun,module,Magento_Sales
Closed,Zatvoreno,module,Magento_Sales
Suspected Fraud,Sumnje na prijevaru,module,Magento_Sales
Payment Review,Pregled uplate,module,Magento_Sales
New,Novo,module,Magento_Sales
test message,test poruka,module,Magento_Sales
Email has not been sent,e-mail nije poslan,module,Magento_Sales
" Transaction ID: ""%1""","ID transakcije: ""%1""",module,Magento_Sales
View,Pregled,module,Magento_Sales
Group was removed,Grupa je uklonjena,module,Magento_Sales
"Changing address information will not recalculate shipping, tax or other order amount.","Promjena podatka o adresi neće preračunati dostavu, porez ili drugi iznos narudžbe.",module,Magento_Sales
Comment Text,Tekst komentara,module,Magento_Sales
Notify Customer by Email,Obavijesti korisnika e-mailom,module,Magento_Sales
Visible on Storefront,Vidljivo u izlogu,module,Magento_Sales
Customer,Korisnik,module,Magento_Sales
Notified,Obaviješten,module,Magento_Sales
Not Notified,Nije obaviješten,module,Magento_Sales
No Payment Methods,Nema načina plaćanja,module,Magento_Sales
Order Comments,Komentari narudžbe,module,Magento_Sales
Apply Coupon Code,Primijenite kod kupona,module,Magento_Sales
Apply,Primijenite,module,Magento_Sales
Remove Coupon Code,Uklonite kod kupona,module,Magento_Sales
Remove,Uklonite,module,Magento_Sales
Address Information,Podaci o adresi,module,Magento_Sales
Payment &amp; Shipping Information,Plaćanje &amp; Podaci za dostavu,module,Magento_Sales
Order Total,Ukupna narudžba,module,Magento_Sales
Order Currency:,Valuta narudžbe:,module,Magento_Sales
Same As Billing Address,Isto kao adresa naplate,module,Magento_Sales
Select from existing customer addresses:,Odaberite iz postojećih korisničkih adresa:,module,Magento_Sales
Add New Address,Dodajte novu adresu,module,Magento_Sales
Save in address book,Spremite u adresar,module,Magento_Sales
You don't need to select a shipping address.,Ne morate odabrati adresu dostave.,module,Magento_Sales
Gift Message for the Entire Order,Poklon poruka za cijelu narudžbu,module,Magento_Sales
Leave this box blank if you don't want to leave a gift message for the entire order.,Ostavite ovo polje prazno ako ne želite ostaviti poklon poruku za cijelu narudžbu.,module,Magento_Sales
Row Subtotal,Ukupno,module,Magento_Sales
Action,Radnja,module,Magento_Sales
No ordered items,Nema naručenih proizvoda,module,Magento_Sales
Update Items and Quantities,Ažurirajte proizvode i količine,module,Magento_Sales
Total %1 product(s),Ukupno %1 proizvod/a,module,Magento_Sales
Subtotal:,Ukupno:,module,Magento_Sales
Tier Pricing,Razina cijena,module,Magento_Sales
Custom Price,Prilagođena cijena,module,Magento_Sales
Please select,Molimo odaberite,module,Magento_Sales
Move to Shopping Cart,Premjestiti u košaricu,module,Magento_Sales
Move to Wish List,Premjestite u listu želja,module,Magento_Sales
Subscribe to Newsletter,Pretplatite se na Newsletter,module,Magento_Sales
Click to change shipping method,Kliknite da promijenite način dostave,module,Magento_Sales
"Sorry, no quotes are available for this order.","Oprostite, nijedna narudžba nije dostupna za ovu narudžbu.",module,Magento_Sales
Get shipping methods and rates,Dodajte načine dostave i tečaje,module,Magento_Sales
You don't need to select a shipping method.,Ne trebate odabrati način dostave.,module,Magento_Sales
Customer's Activities,Korisničke radnje,module,Magento_Sales
Refresh,Osvježite,module,Magento_Sales
Item,Proizvod,module,Magento_Sales
Add To Order,Dodajte u narudžbu,module,Magento_Sales
Configure and Add to Order,Konfigurirajte i doadjte u narudžbu,module,Magento_Sales
No items,Nema proizvoda,module,Magento_Sales
Append Comments,Dodajte  komentare,module,Magento_Sales
Email Order Confirmation,e-mail potvrde narudžbe,module,Magento_Sales
Grand Total Excl. Tax,Ukupno bez PDV-a,module,Magento_Sales
Grand Total Incl. Tax,Ukupno s PDV-om,module,Magento_Sales
Subtotal (Excl. Tax),Ukupno (bez PDV-a),module,Magento_Sales
Subtotal (Incl. Tax),Ukupno (s PDV-om),module,Magento_Sales
Payment &amp; Shipping Method,Plaćanje &amp; Način dostave,module,Magento_Sales
Payment Information,Podaci o plaćanju,module,Magento_Sales
The order was placed using %1.,Narudžba je postavljena koristeći %1.,module,Magento_Sales
Shipping Information,Podaci za dostavu,module,Magento_Sales
Items to Refund,Proizvodi za povrat,module,Magento_Sales
Return to Stock,Povratak na stanje,module,Magento_Sales
Qty to Refund,Količina za povrat,module,Magento_Sales
Tax Amount,Iznos PDV-a,module,Magento_Sales
Discount Amount,Iznos popusta,module,Magento_Sales
Row Total,Ukupno,module,Magento_Sales
No Items To Refund,Nema proizvoda za povrat,module,Magento_Sales
Credit Memo Comments,Komentari novčanog podsjetnika,module,Magento_Sales
Refund Totals,Ukupan povrat novca,module,Magento_Sales
Email Copy of Credit Memo,Kopija e-maila od novčanog podsjetnika,module,Magento_Sales
Please enter a positive number in this field.,Unesite pozitivni broj u ovo polje.,module,Magento_Sales
Items Refunded,Vraćeni proizvodi,module,Magento_Sales
No Items,Nema proizvoda,module,Magento_Sales
Memo Total,Ukupno od podsjetnika,module,Magento_Sales
Credit Memo History,Povijest novčanog podsjetnika,module,Magento_Sales
Credit Memo Totals,Ukupno od novčanog podsjetnika,module,Magento_Sales
Customer Name: %1,Korisničko ime: %1,module,Magento_Sales
Purchased From: %1,Kupljeno od: %1,module,Magento_Sales
Gift Message,Poklon poruka,module,Magento_Sales
From:,Od:,module,Magento_Sales
To:,Za:,module,Magento_Sales
Message:,Poruka:,module,Magento_Sales
Shipping &amp; Handling,Dostava &amp; Rukovanje,module,Magento_Sales
Gift Options,Mogućnosti poklona,module,Magento_Sales
Create Shipment,Kreirajte pošiljku,module,Magento_Sales
Invoice and shipment types do not match for some items on this order. You can create a shipment only after creating the invoice.,Vrste računa i dostave ne odgovaraju za neke proizvode u ovoj narudžbi. Možete kreirati dostavu jedino poslije kreiranja računa.,module,Magento_Sales
%1,%1,module,Magento_Sales
Qty to Invoice,Količina za računati,module,Magento_Sales
Invoice History,Povijest računa,module,Magento_Sales
Invoice Comments,Komentari računa,module,Magento_Sales
Invoice Totals,Ukupni iznos računa,module,Magento_Sales
Amount,Iznos,module,Magento_Sales
Capture Online,Naplati odmah,module,Magento_Sales
Capture Offline,Naplati kasnije,module,Magento_Sales
Not Capture,Nije naplaćeno,module,Magento_Sales
The invoice will be created offline without the payment gateway.,Račun će biti kreiran izvan mreže bez modula za naplatu.,module,Magento_Sales
Email Copy of Invoice,Kopija e-maila od računa,module,Magento_Sales
Items Invoiced,Dostavljeni atikli,module,Magento_Sales
Total Tax,Ukupan porez,module,Magento_Sales
From Name,Od imena,module,Magento_Sales
To Name,Za ime,module,Magento_Sales
Status,Status,module,Magento_Sales
Comment,Komentar,module,Magento_Sales
Notification Not Applicable,Obavijest nije primjenjiva,module,Magento_Sales
Order & Account Information,Podaci o narudžbi i profilu,module,Magento_Sales
The order confirmation email was sent,e-mail potvrde narudžbe je poslan,module,Magento_Sales
The order confirmation email is not sent,e-mail potvrde narudžbe nije poslan,module,Magento_Sales
Order Date,Datum narudžbe,module,Magento_Sales
Order Date (%1),Datum narudžbe (%1),module,Magento_Sales
Purchased From,Kupljeno od,module,Magento_Sales
Link to the New Order,Poveznica na novu narudžbu,module,Magento_Sales
Link to the Previous Order,Poveznica na prethodnu narudžbu,module,Magento_Sales
Placed from IP,Postavljena od IP,module,Magento_Sales
%1 / %2 rate:,%1 / %2 stopa:,module,Magento_Sales
Customer Name,Korisničko ime,module,Magento_Sales
Customer Group,Korisnička grupa,module,Magento_Sales
Notes for this Order,Napomene za ovu narudžbu,module,Magento_Sales
Comment added,Komentar dodan,module,Magento_Sales
Transaction Data,Podatak transakcije,module,Magento_Sales
Transaction ID,ID transakcije,module,Magento_Sales
Parent Transaction ID,ID nadređene transkacije,module,Magento_Sales
Order ID,ID narudžbe,module,Magento_Sales
Transaction Type,Vrsta transakcije,module,Magento_Sales
Is Closed,Zatvoren,module,Magento_Sales
Created At,Kreirano na,module,Magento_Sales
Child Transactions,Pod transakcije,module,Magento_Sales
Transaction Details,Detalji transakcije,module,Magento_Sales
Items,Proizvodi,module,Magento_Sales
Gift Message for this Order,Poklon poruka za ovu narudžbu,module,Magento_Sales
Shipped By,Dostavljeno od,module,Magento_Sales
Tracking Number,Broj praćenja,module,Magento_Sales
Billing Last Name,Prezime naplate,module,Magento_Sales
Find Order By,Pronaći narudžbu po,module,Magento_Sales
ZIP Code,Poštanski broj,module,Magento_Sales
Billing ZIP Code,Poštanski broj za naplatu,module,Magento_Sales
Continue,Nastavite,module,Magento_Sales
Print All Refunds,Ispišite sve povrate,module,Magento_Sales
Refund #,Povrat #,module,Magento_Sales
Print Refund,Ispišite povrat,module,Magento_Sales
Product Name,Naziv proizvoda,module,Magento_Sales
Order #,Narudžba #,module,Magento_Sales
Date,Datum,module,Magento_Sales
Ship To,Dostavi na,module,Magento_Sales
Actions,Radnje,module,Magento_Sales
View Order,Pregled narudžbe,module,Magento_Sales
You have placed no orders.,Niste postavili nijednu narudžbu.,module,Magento_Sales
No shipping information available,Nema podataka za dostavu na raspolaganju,module,Magento_Sales
Print Order,Ispišite narudžbu,module,Magento_Sales
Print All Invoices,Ispišite sve račune,module,Magento_Sales
Invoice #,Račun #,module,Magento_Sales
Print Invoice,Ispišite račun,module,Magento_Sales
Qty Invoiced,Uračunata količina,module,Magento_Sales
Close,Zatvoreno,module,Magento_Sales
About Your Order,O Vašoj narudžbi,module,Magento_Sales
"<span class=""label"">Order Date:</span> %1","<span class=""label"">Datum narudžbe:</span> %1",module,Magento_Sales
Refund #%1,Povrat #%1,module,Magento_Sales
Shipment #%1,Pošiljka #%1,module,Magento_Sales
Qty Shipped,Dostavljena količina,module,Magento_Sales
Recent Orders,Nedavne narudžbe,module,Magento_Sales
View All,Vidi sve,module,Magento_Sales
Gift Message for This Order,Poklon poruka za navedenu narudžbu,module,Magento_Sales
